candidate id,url,title,description,status,doc_title
866,http://newspapers.library.wales/view/4347414/4347418/34/Mexico,[No title]," colouring. in feathers, plucked fiom the innumerable beautiful birds of the South American forests. This rare art, which was formerly practised in great perfection in Mexico, was sup- posed to have been lost with the destruction of the Aztecs, but it seems to have only migrated across the isthmus, and is now extensively and successfully practised at Rio. In the front of the Brazilian section stands a most",,[No title]
867,http://newspapers.library.wales/view/4521183/4521188/16/Mexico,FOKKIGN AND COLONIAL SUMMARY. |,", communicating the absent of the home Government to the new Canadian postal law, establishing a uniform rate of 5c. throughout the British American provinces. The advices from Mexico are to the 1st ult. The country was generally tranquil. Every other senti- ment was lost in the anticipation of Arista's inaugura- tion, which was fixed for the loth ult. Count Mirusol has resigned the Ministry of AVar in pain",,FOKKIGN AND COLONIAL SUMMARY. |
868,http://newspapers.library.wales/view/4520976/4520982/42/Mexico,DISSERTATION ON QUERNS.," crop is divided into seed for the sower and bread for the eater."" o. A degree of advancement is the trituration by stoncs, In New Mexico, the maize is beaten on a broad stone by a smaller one like a painter's muller. It is beaten again if necessary; then the dough is kneaded and the cakes are baked on the sand stone. 3 Next in order came the pestle and mortar. These as we find from the Mosaic",,DISSERTATION ON QUERNS.
869,http://newspapers.library.wales/view/4521327/4521333/44/Mexico,THE QUEEN S BIRTH-DAY IN LONDON. !," drawing-room were thrown open, aud the representa- ti\'es of ltU3sia, Spain, America, France, Austria, lid- gium, Holland, Denmark, Prussia, Sweden, Portugal, Mexico, and Turkey, attended by their secretaries and numerous attaches, approached and paid their respects to her Majesty and his Royal Highness Prince Albert. The Cabinet Ministers, Commander-in-chief, official and state functionaries, and all",,THE QUEEN S BIRTH-DAY IN LONDON. !
870,http://newspapers.library.wales/view/3089795/3089797/17/Mexico,Advertising," pourtrays accurately the River, Forest, and Prairie Scenery of the Great West, passing through nine States of the American Union and twelve decrees of latitude, from the Rocky Mountains and Yel- low Stone Bluffs of the Missouri, and Cincinnati, the Queen City of the West, on the Ohio, to the City of New Orleans, on the Mississippi, near the Gulf of Mexico; being by far the Largest Painting ever executed",,Advertising
871,http://newspapers.library.wales/view/3089800/3089802/19/Mexico,FOREIGN INTELLIGENCE.," gaining the following battles:Alay 8, 1846, l'ulo Alto, 2,100 Americans, 6,000 Mexicans; May 9, llessaca de la l'alma same forces; September 21 and 22, Monterey (battle and siege) 5,000 Americans, 12,000 Mexicans; February 22,1847, Buen"" Vista, 5,000 Americans, 20,000 Mexicans. On his return from Mexico his friends successfully put forward his claim to the Presidency. He was nominated as the Whig",,FOREIGN INTELLIGENCE.
872,http://newspapers.library.wales/view/3053376/3053380/44/Mexico,SLAVERY IN AMERICA.HER CLERGY AT THE GREAT EXHIBITION.,"- copal convention has steadily refusad to a-Imit them into its body. Though the efforts of the American government to extend and perpetuate slavery by the addition of 25,000 square miles of new slave soil from the free territory ate ) conquered from Mexi",,SLAVERY IN AMERICA.HER CLERGY AT THE GREAT EXHIBITION.
873,http://newspapers.library.wales/view/3053401/3053402/2/Mexico,'FOR E 1 c; N INTELLIGENCE.," the 2nd of March two steamers were destroyed by fire at San Francisco. i Our accounts state, in regard to rrercantile affairs, that since the departure of the previous mail business operations had been light. Goods had been offeredfVeelv t or sale at auction, and lower prices ac",,'FOR E 1 c; N INTELLIGENCE.
874,http://newspapers.library.wales/view/3053263/3053264/2/Mexico,FOREIGN INTELLIGENCE.," contract is to last 15 years. A conflict of a most sanguinary character has taken place at Sacramento City between the squatters and the proprietors who bought land from Captain Sutter under the new Helvetia grant from Mexico. The settlers contend that the grant in question did not cover this territory, that it rightfully belongs to the United States Govern- ment. A suit having been instituted, the Court",,FOREIGN INTELLIGENCE.
875,http://newspapers.library.wales/view/3053153/3053154/2/Mexico,FOREIGN INTELLIGENCE.," result began to be enter- tained, and a very general feeling prevailed, that even before the close of the coming summer, there would be received most alarming accounts of mis- ery, destitution, and consequent sacrifice of life. The papers contain no new facts respecting the Webster trial, but a general feeling prevailed that the extreme penalty of the law would be car- ried out. MEXICO.We learn from",,FOREIGN INTELLIGENCE.
876,http://newspapers.library.wales/view/3053168/3053172/33/Mexico,[No title]," the opposite side.-Ad- verdures of an Officer in Southern Mexico. THE BATTLE WITH THE BLOODHOUNDS.We stood for some moments gathering breath, nerving ourselves for the desperate struggle. I could not help looking over the precipice. It was a fearful sight. Below, in a vertical line, two hundred feet below, the stream rushing through the canon broke upon a bed of sharp, jagged rocks, and then glided",,[No title]
877,http://newspapers.library.wales/view/3053173/3053177/33/Mexico,-. THE MORMONS.," fortified their town, Md prepared to de- fend themselves bv force. The militia of the State were called out under Gener il Doniphon, who h is since so dis- tinguished himself in Mexico, and, after some warlike demonstrations, Joe Smith surrendered himsdf a prisoner to an-iwer the various charges ot felony ot which lie was accused, and his people dispersed to seek a refuge beyond the limits of Missouri. Th",,-. THE MORMONS.
878,http://newspapers.library.wales/view/3090035/3090039/42/Mexico,I GENERAL M IS (JELL ANT.," devoid of interest. The Wathington Republic announces that Sir Henry Bulwer intended to sail for England in October next, and would be absent for a period of three months.The Postmaster-Oeueral had made ar- rangements by which, after the 1st of July, letters to the West India Islands, ports in the Gulf of Mexico, and on the Atlantic coast of South America, could be sent through the Post-office on",,I GENERAL M IS (JELL ANT.
879,http://newspapers.library.wales/view/3053188/3053190/4/Mexico,#¿NOMBRE?," diplomatic squall in N aples-a poJiticnl torn/do ill Mexicoor actual rpprisflJs in Grpf>ct>. In dIP old peaceful world, from 1(515 to 1829, such a col- logue \Vol""ald have hpfll irksome and inconvenient. But now tbat the politicRI rttlll081'hl'Ie IS surcharged with most dan- geious e1..ctricalmattt.r, sllch R colleague may do incalculable mischief, unless he he restrained and checked."" Any man,"" says the",,#¿NOMBRE?
880,http://newspapers.library.wales/view/3089835/3089839/37/Mexico,GENERAL MISCELLANY.,". There are, it is estimated, 11,000 individuals connected with the omnibus labour of London. Of these 6,000 are drivers and conductors, who work on an average, more than sixteen hours a day. In Mexico the cholera h 'd nearly ceased hut the deaths by its previous ravages were no less than IS 000. The Mexican congress had been regularly installed, and urgent measures set on foot to replenish the treasury",,GENERAL MISCELLANY.
881,http://newspapers.library.wales/view/3090105/3090106/2/Mexico,FOREIGN INTELLIGENCE.," the harbour met with moie or less damage, excepting the Gray Eagle. Advices from Santa Fé. New Mexico, to the 29th of July, have been received, which report that the Navijo Indians had killed II persons and wounded eight others, but the cause is not stated. Pieces of gold, weighing from six to eight ounces, have been found in the ""placer,"" near Santa Fe. Great injury had resulted from drought in New",,FOREIGN INTELLIGENCE.
882,http://newspapers.library.wales/view/3053476/3053480/40/Mexico,[No title], as an intellectual medium; but the tongue of Shakespeare and of Bacon is now too firmly rooted ever to be torn away. The English language is gradually taking possession of all the ports and coasts of the worldmaking itself the channel of every communica- tion. At a hundred points at once it plays the aggres- sor. It contends with Spanish on the trontiers of Mexico-dlives French and Russian before,,[No title]
883,http://newspapers.library.wales/view/3160814/3160816/4/Mexico,YR AWYRGYLCH.,". Mae yn amlwg y gall dyn fyw yn bur nchel, mewn awyr denau, heb ddy- oddef llawer o anhwylusdod, a dwyn ei orchwylion yn mlaen heb fawr o rwystr. Gellir gwelett hyn yn ucheldiroedd Tartary, arororau China, lie mae y trig- olion yn byw mewn awyr bur denau hefyd yn Mex- ico^lle mae pob math o orchwylion yn cael eu dwyn yn mlaen gyda'r un hwylusdod ag yn Mhrydain. Yr un fath hefyd yn Quito. Mae Mexico",,YR AWYRGYLCH.
884,http://newspapers.library.wales/view/3614409/3614410/1/Mexico,Advertising," accurately the River, Forest, and Prairie Scenery of the Great West, passing through nine States of the American Union, and 12 degrees of latitude, from the Rocky Moun- tains and Yellow Stone Bluffs of the Missouri, and Cincinnati, the Queen City of the West, on the Ohio, to the City of New Orleans- on the Mississippi, near the Gulf of Mexico; being by far the largest painting ever executed by man. It",,Advertising
885,http://newspapers.library.wales/view/3598595/3598603/40/Mexico,CORBESPOK ENCXS.," any parish in North Wales."" Woutd it be too much to ask one of your correspondents to inform you whether any alteration for the better has taken place at this school since the time when one of the learners of geography said that Mexico was one of the United States? Amonif the faults of the reports may be enumerated the fact that they do not sufficiently condemn the disgraceful mismanagement of",,CORBESPOK ENCXS.
886,http://newspapers.library.wales/view/3765498/3765502/21/Mexico,[No title],"' passage from Quebec, anchored in the Bay, off the Gimblet, on the 7th inst. Her cargo is of timber for David Evans, Esq., Mount Pleasant. PWLLHELI.On Thursday, the 31st ult., the Mar~ garet, of Abersoch, Owen Williams, master,discovered a Malacca-rigged schooner on the Western point of St. Patrick's Causeway, called the Victoria, of and for Liverpool, Reay, master, from Laguna, in the Gulf of Mexico",,[No title]
887,http://newspapers.library.wales/view/4347084/4347085/4/Mexico,[No title]," of the latter. Loss OF A STEAMER: 32 rERSOS DROWNED. The steamer R! de Island, irom New York to Cali- fornia, was struck by a heavy sea in the Gulf of Mexico on the 29th Jan and broke in two. Only 12 out of 44 persuns were saved. They took to the jolly boat, and were next day picked up b: a brig bound to Porto Rico. The other boat with thirty persons was swamped. NEW ROUTE TO AUSTRALIA.The",,[No title]
888,http://newspapers.library.wales/view/4347404/4347408/35/Mexico,[No title]," coin, with the exception of Moffat and Co.'s, who redeem theirs at par, and have ceased further issue, was re- fused to be received by bankers, &cM; unless at fitting discount. Ci Exchange on the Atlantic States was 2 per cent. premium for sight; bills on England 48 per dollar. France, Ham- burgh, Valparaiso, and Mexico beat a proportionate rate. The Southern Rights convention at Charleston, had con",,[No title]
889,http://newspapers.library.wales/view/4347149/4347153/26/Mexico,"..-.- -_- - . UTER.\hY \""\11 !C.S t"," selections. Othc¡' American authors' works bcsifle Irvins, should be inctuded !u the cheap seriesfor instanfe. Prcscf)tt' Mexico wot)!d be a very But we moan t!m as a friendiy hint, without pre: nding to hnow what .drawbacks therem.iy he ti-, preveil,. Mr. B;¡h:1 giving ",,"..-.- -_- - . UTER.\hY \""\11 !C.S t"
890,http://newspapers.library.wales/view/4520886/4520888/4/Mexico,LITE 2ARY EXTRACTS.," the higher ones leaped to the branches anil came down by the trunk. The whole troop then scampered off into the chapparal and disappeared\~Capt. IteitTs Adventures in Southern Mexico. Y-! A :""1' _Annc""olllert åro'tf""u;'l('ritie' in "";¡'j Huh 'Si tlAWii which poor Falltiy implicated and we lik them' to 1,? so for, \i"" 't guard which a iliaD' places round hi, own harem, mid tlm defeases which a woman",,LITE 2ARY EXTRACTS.
891,http://newspapers.library.wales/view/3053346/3053349/28/Mexico,--------------MISCELLANEOUS. ',", in the Florida Gulf streamtbe entrance to the Gulf of Mexico The ship left New Orleans December 31st for \*ew York and London, with passengers and a valuable freight. Tbe voyage went on prosperously till the ship reached latitude 25 ;>7, longitude 7!) 4o, when a fresh breeze sprung up from S.S.W., and towirds night it increased tel I folJ, blowing with the greatest fury. All sail was wore in, the",,--------------MISCELLANEOUS. '
892,http://newspapers.library.wales/view/3598631/3598634/8/Mexico,dXiacellaneous Domestic Intelligence.," same quartzose detritus which accompanies the metal in oilier auriferous dls!licts, have recently been received in England. An old negro woman, named Sylvia Lockwood, after escaping death for 107 years, during which she crossed the Atlantic as a slave, has been lately burnt to deaih in the United States. Accounts from Jamaica repoit that Santa Anna, the famous military chief of Mexico, was about to",,dXiacellaneous Domestic Intelligence.
893,http://newspapers.library.wales/view/4347099/4347101/10/Mexico,"FOREIGN INTELLIGENCE. I '"" -O...."" L.l L\J .t.:.J....\ ."," Mexico to the 19th of Feb- ruary. The insurgents, under Fernandez, were reported to have captured Victoria, the capital of Tamaulipas. Government had marched a body of troops to oppose him. The Chamber of Deputies had passed the bill to dis- count the indemnity due from the United States. The sleam-ship Cherokee had arrived with 250.000 dollars of gold-dust. From Hayti advices are to the 21t.h of",,"FOREIGN INTELLIGENCE. I '"" -O...."" L.l L\J .t.:.J....\ ."
894,http://newspapers.library.wales/view/4347129/4347131/12/Mexico,[No title]," Patiatna with 65,000f. in gold-dust. We have Jamaica sdviciin to the 19th ult. The weather was not favourable for planting operations, being very dry. The Royal man steam-ship Medway arrived at Mobile on the 19th ,wt., from Vera Cruz, with 500,000f. in gold-dust. A fire had taken place in the city of Mexico, by which pro- perty to the amount of half a million of dollars had been destroyed. The New York",,[No title]
895,http://newspapers.library.wales/view/4347456/4347460/27/Mexico,THE REV. SIDNEY SMITH. -," thither their swarms. Hud- son's Bay is a counterpart of the Baltic; lies in the same iatuuaes, ana is destined to serve a similar purpose (an out- let for the north) as soon as population has grown thicker around its shores. The Gulf of Mexico an4 Carribean Sea- the immense basin of waters lying within Capes Florida and the mouths of the Orinooco, has hollowed out the land, not merely for the sake of",,THE REV. SIDNEY SMITH. -
896,http://newspapers.library.wales/view/4347154/4347155/2/Mexico,rMISCELLANEOUS INTELLIGENCE.,", Amphitrite, was expected at Valparaiso, from Mexico, with a further sum of L400,000 for England, has bad a favourable effect this week, in contributing to the growing feeling of commer- cial confidence. At Doncaster, lately, a lady, wh"" had left nn infant slumbering in its cot' was alarmed by cries of (listres ran to its side, and a rat eating one of its ran to its side, and discovered a rat eating one of",,rMISCELLANEOUS INTELLIGENCE.
897,http://newspapers.library.wales/view/3090020/3090024/42/Mexico,"OLD MAIDS; OE, A MISTAKE ABOUT MARRIAGE"," me slie is awake, has been rousid by their din to scrcam in ehoru- I have had bad luck as a housekeeper, for 1 never kept a chambermaid mort- than thiee week*. A::das I"" c'ok",,"OLD MAIDS; OE, A MISTAKE ABOUT MARRIAGE"
898,http://newspapers.library.wales/view/3394902/3394905/21/Mexico,Advertising," of the American Union, and twelve degrees of latitude, from the rocky mountains and yellow stone bluffs of the Missouri, and Cincinnati, the Queen City of the West, on the Ohio, to the city of New Orleans, on the Mississippi, near the Gulf of Mexico; being by far the largest painting ever exc- outed by man. It shows life on the great western watera; the thriving cities and towns the early sertler",,Advertising
899,http://newspapers.library.wales/view/3394844/3394846/3/Mexico,Advertising," published on May-day, will contain:The Rise and Progress of Navigation-Early Disco- veries of the Portuguese-Voyages of Vasco de Gama, and Mendea PintoThe Four Voyages of ColumbusCortes, and the Discovery of Mexico-Pizarro, and the Conquest of Peru. HOW TO OBTAIN JOHN CASSELL'S LIBRARY. Order ""JOHN CASSELL'S LIBRARY"" of any Bookseller, but be Sure to send your order in every case a few days before the",,Advertising
900,http://newspapers.library.wales/view/3394907/3394909/3/Mexico,Advertising," city of New Orleans, on the'Mississippinea? £ e Gulf of Mexico; being by far the largest painting ever exe- cuted by man. It shows life on the groat western waters- the thriving cities and towns; the early settle'? hut, or log cabin the manner of clearing the land for cultivation; Indians hunting buffaloes; a Burning Forest; the immense Prairies of grass; cypress swamps; the singular steam boats",,Advertising
901,http://newspapers.library.wales/view/4347159/4347160/1/Mexico,Advertising," Conquest of Mexico-PIzarro and the Discovery of Peru-Voyages and Discoveries f ¿>ommodore 1, v vaes -? Discoveries of Captain WalIis-The Four Voyages and Discoveries of C. ?ainCook'?Ea? Polar Expeditions-Recent Voyages and Discoveries of Scoresby, Parry, Ross, & Franklin. Voiunie III of the Series is also NOW PUBLISHED, and Volume IV. will be ready on the 1st of August, OLume 0 FOOTPIUNTS OF travelleks",,Advertising
902,http://newspapers.library.wales/view/3598730/3598733/9/Mexico,Miscellaneous Domestic inteUig-eiice.," property left by the late Duke of Cambridge is about 90,000""1 The estaie at Combewood, which is illhe rited by the present duke, produces a rental of 1,2001 per annum. The ravages of the cholera in Mexico have been very great. From the first appearance of the disease up to the 2nd of July, the total number of cases in the city are stated at 15,000, of whom 6,400 had died. A Verdun journal says, A woman",,Miscellaneous Domestic inteUig-eiice.
903,http://newspapers.library.wales/view/3598685/3598693/55/Mexico,Advertising,", entitled ""SAILINGS OVER THE GLOBE;"" coriiprisiiicr:- Ilise and Progress of Nit vi,a tioii -Early Discoveries of the PortugueseVoyages of Vasco de Gama, Mendea P:nto, and MagellanEastern Enterprises of the English, and First Circumnavigation of the GlobeThe Four Voyages of ColumbusCortez, and the Conquest of Mexico Pizarro, and the Discovery of Peru Voyages and Discoveries of Commodore ByronVoyages",,Advertising
904,http://newspapers.library.wales/view/4520967/4520969/2/Mexico,Advertising,"\1""t Oiuz aiid Mexico, the passengers having been rifled of all their money, and one conductor killed. A diligence, filled with actors and actresscs, was robbed on the 1st ultimo, close to the gate of Puebla, the brigands taking their entire wardrobe. ""There are more things in the world, Horatio, than are dreamt of in your philosophy.""Shatopeare, Just Republished, Price 6^ Posi-freey 8d., THE HAND",,Advertising
905,http://newspapers.library.wales/view/3394887/3394888/1/Mexico,Advertising," Second (the two in one) NOW HEADY, price One shilling, or, bound in cloth, One ishilhng and Fourpence, entitled ""SAILINGS OVER THE GLOBE;"" comprwing-Riseand Progress^ Navi?ation-K»rly Discoveries of the Portuguese-Voyages of Vasco de Gam., Mendez Pinto, and Magellan-Eastern Enterprises of the English, and First Circumnavigation of the GlobeThe Four Voyages of ColumbusCortez and the Contest of Mexico",,Advertising
